cereal_predominante_cebada,cereal_predominante_maiz,cereal_predominante_trigo,corn_intl_eur_lag_1,corn_intl_eur_ma3,corn_intl_eur_vol3,dist_puerto_min_km,eur_usd_lag_1,eur_usd_lag_2,fase_cosecha,fase_crecimiento,fase_siembra,idx_bienes_inversion_lag_3,idx_bienes_inversion_lag_4,idx_bienes_servicios_lag_3,idx_bienes_servicios_lag_4,idx_energia_lag_3,idx_energia_lag_4,idx_fertilizantes_lag_3,idx_fertilizantes_lag_4,idx_fitosanitarios_lag_3,idx_fitosanitarios_lag_4,idx_gastos_generales_lag_3,idx_gastos_generales_lag_4,idx_piensos_lag_3,idx_piensos_lag_4,idx_semillas_lag_3,idx_semillas_lag_4,lat_centroide,lon_centroide,month_cos,month_sin,precip_provincial_lag_1,precip_provincial_lag_2,precip_relative_shock,precip_std_mm_lag_1,precip_std_mm_lag_2,prepag1_dap_lag_3,prepag1_dap_lag_4,prepag1_urea 46_lag_3,prepag1_urea 46_lag_4,prepag2_paja cereales_lag_3,prepag2_torta de girasol_lag_3,prepag2_torta de girasol_lag_4,presion_combustible_puerto,provincia_Albacete,provincia_Badajoz,provincia_Burgos,provincia_Ciudad Real,provincia_Cuenca,provincia_Cádiz,provincia_Córdoba,provincia_Guadalajara,provincia_Huesca,provincia_León,provincia_Lleida,provincia_Navarra,provincia_Palencia,provincia_Salamanca,provincia_Segovia,provincia_Sevilla,provincia_Soria,provincia_Teruel,provincia_Toledo,provincia_Valladolid,provincia_Zamora,provincia_Zaragoza,provincia_id,provincia_Ávila,puerto_referencia_bilbao_graneles,puerto_referencia_musel_gijon,puerto_referencia_santander_graneles,puerto_referencia_sevilla_eurovia,puerto_referencia_tarragona_graneles,puerto_referencia_valencia_graneles,sup_cereal_predominante_lag_1,temp_provincial_lag_1,temp_provincial_lag_2,temp_std_C_lag_1,temp_std_C_lag_2,total_sup_cebada,total_sup_cebada_lag_1,total_sup_maiz,total_sup_trigo,total_sup_trigo_lag_1,wheat_intl_eur_lag_1,wheat_intl_eur_lag_2,wheat_intl_eur_lag_3,wheat_intl_eur_ma3,wheat_intl_eur_vol3,z_clima_adverso_lag_1,z_clima_adverso_lag_2,target_return_h1
False,False,True,322.46197756652015,343.6455783519455,16.915458095426075,28.15612220930628,1.3609301090240478,1.3741370141506195,1,0,0,93.62,93.94,102.5,102.55,114.77,115.29,110.33,110.63,97.07,97.58,104.09,103.7,103.12,103.1,94.64,94.64,37.43708160911728,-5.682432933590774,-0.8660254037844388,-0.4999999999999997,26.88821012798477,18.449301002568777,1.3432596472964902,0.2344957560817967,0.0776352228513026,42.21,42.58,39.28,39.69,6.51,19.79,19.66,3231.4781459620817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,41,False,False,False,False,True,False,False,169022.0,23.600541753441263,21.34045811573772,0.9959862620704434,1.2482278616208744,17087.0,17087.0,16443.0,169022.0,169022.0,426.9073537106271,472.198961782314,503.1533469407709,467.419887477904,31.3101957229898,0.715799809214186,0.6778608329040507,-0.05332957483568287
True,False,False,322.46197756652015,343.6455783519455,16.915458095426075,184.7122519694257,1.3609301090240478,1.3741370141506195,1,0,0,93.62,93.94,102.5,102.55,114.77,115.29,110.33,110.63,97.07,97.58,104.09,103.7,103.12,103.1,94.64,94.64,41.62168469918996,-2.588096941107098,-0.8660254037844388,-0.4999999999999997,92.98475506559195,71.73160427585765,1.420534066080466,0.89187645945201,0.8272606333889774,42.21,42.58,39.28,39.69,6.51,19.79,19.66,21199.425158530987,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,42,False,True,False,False,False,False,False,104934.0,17.04340531385349,12.09852468937912,1.4611011357518284,1.4206991049386926,104934.0,104934.0,354.0,106283.0,106283.0,426.9073537106271,472.198961782314,503.1533469407709,467.419887477904,31.3101957229898,0.313036523908874,0.3602692105458931,0.013936672656385596
False,False,True,322.46197756652015,343.6455783519455,16.915458095426075,184.7122519694257,1.3609301090240478,1.3741370141506195,1,0,0,93.62,93.94,102.5,102.55,114.77,115.29,110.33,110.63,97.07,97.58,104.09,103.7,103.12,103.1,94.64,94.64,41.62168469918996,-2.588096941107098,-0.8660254037844388,-0.4999999999999997,92.98475506559195,71.73160427585765,1.2382155165293054,0.89187645945201,0.8272606333889774,42.21,42.58,39.28,39.69,6.51,19.79,19.66,21199.425158530987,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,42,False,True,False,False,False,False,False,106283.0,17.04340531385349,12.09852468937912,1.4611011357518284,1.4206991049386926,104934.0,104934.0,354.0,106283.0,106283.0,426.9073537106271,472.198961782314,503.1533469407709,467.419887477904,31.3101957229898,0.3117095021263117,0.3593534505782421,-0.056804323699200826
True,False,False,322.46197756652015,343.6455783519455,16.915458095426075,137.88678558961232,1.3609301090240478,1.3741370141506195,1,0,0,93.62,93.94,102.5,102.55,114.77,115.29,110.33,110.63,97.07,97.58,104.09,103.7,103.12,103.1,94.64,94.64,40.66361128408589,-0.814254747382234,-0.8660254037844388,-0.4999999999999997,96.27033266953605,83.68777041103108,1.137655170862172,0.9406447837949276,0.7719774983114419,42.21,42.58,39.28,39.69,6.51,19.79,19.66,15825.266382119806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,44,False,False,False,False,False,False,True,106832.0,18.309427085868627,13.562948888432803,2.12169729233136,1.9625270895118767,106832.0,106832.0,4067.0,42167.0,42167.0,426.9073537106271,472.198961782314,503.1533469407709,467.419887477904,31.3101957229898,0.162332201842257,0.1167276475458773,-0.0028773949876512253
True,False,False,322.46197756652015,343.6455783519455,16.915458095426075,311.9917603013756,1.3609301090240478,1.3741370141506195,1,0,0,93.62,93.94,102.5,102.55,114.77,115.29,110.33,110.63,97.07,97.58,104.09,103.7,103.12,103.1,94.64,94.64,39.794776077405714,-4.148381205683431,-0.8660254037844388,-0.4999999999999997,21.174474040181465,26.860024871286395,0.4159774302515299,0.2037379322498888,0.2512978413209509,42.21,42.58,39.28,39.69,6.51,19.79,19.66,35807.29432978888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,45,False,False,False,False,True,False,False,151673.0,21.86882762071955,17.909155827961534,0.8841037751506468,0.7822022077845523,151673.0,151673.0,9737.0,66160.0,66160.0,426.9073537106271,472.198961782314,503.1533469407709,467.419887477904,31.3101957229898,0.9217873255382648,0.7139147602025906,0.0034642589878975806
True,False,False,322.46197756652015,343.6455783519455,16.915458095426075,220.17130091874765,1.3609301090240478,1.3741370141506195,1,0,0,93.62,93.94,102.5,102.55,114.77,115.29,110.33,110.63,97.07,97.58,104.09,103.7,103.12,103.1,94.64,94.64,41.635264106607934,-4.847522856791113,-0.8660254037844388,-0.4999999999999997,43.96363062615777,55.03797389692692,0.7508978954329111,0.351191107200656,0.2875043466452711,42.21,42.58,39.28,39.69,6.51,19.79,19.66,25269.060206444665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,47,False,False,False,True,False,False,False,215942.0,18.85661374398672,14.296704457123312,0.5970435707993744,0.660465850188342,215942.0,215942.0,9224.0,94699.0,94699.0,426.9073537106271,472.198961782314,503.1533469407709,467.419887477904,31.3101957229898,0.759767124793818,0.4302396701479116,-0.01728111139095317
False,False,True,322.46197756652015,343.6455783519455,16.915458095426075,220.17130091874765,1.3609301090240478,1.3741370141506195,1,0,0,93.62,93.94,102.5,102.55,114.77,115.29,110.33,110.63,97.07,97.58,104.09,103.7,103.12,103.1,94.64,94.64,41.635264106607934,-4.847522856791113,-0.8660254037844388,-0.4999999999999997,43.96363062615777,55.03797389692692,0.6847346561488111,0.351191107200656,0.2875043466452711,42.21,42.58,39.28,39.69,6.51,19.79,19.66,25269.060206444665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,47,False,False,False,True,False,False,False,94699.0,18.85661374398672,14.296704457123312,0.5970435707993744,0.660465850188342,215942.0,215942.0,9224.0,94699.0,94699.0,426.9073537106271,472.198961782314,503.1533469407709,467.419887477904,31.3101957229898,0.7569988801805116,0.4290945513635363,-0.04608390605155012
True,False,False,322.46197756652015,343.6455783519455,16.915458095426075,203.5899643596496,1.3609301090240478,1.3741370141506195,1,0,0,93.62,93.94,102.5,102.55,114.77,115.29,110.33,110.63,97.07,97.58,104.09,103.7,103.12,103.1,94.64,94.64,41.729053354563824,-5.981143425100381,-0.8660254037844388,-0.4999999999999997,53.50547189896167,73.67858478544066,0.9477151438501942,0.5399814577976982,0.5312474732319372,42.21,42.58,39.28,39.69,6.51,19.79,19.66,23366.02020955698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,49,False,False,True,False,False,False,False,67644.0,17.801873702318503,13.685745709882156,1.664142266574438,1.5058123336208311,67644.0,67644.0,19698.0,74739.0,74739.0,426.9073537106271,472.198961782314,503.1533469407709,467.419887477904,31.3101957229898,0.7096330369096675,0.3287834823581004,0.0013249405861413945
False,False,True,322.46197756652015,343.6455783519455,16.915458095426075,203.5899643596496,1.3609301090240478,1.3741370141506195,1,0,0,93.62,93.94,102.5,102.55,114.77,115.29,110.33,110.63,97.07,97.58,104.09,103.7,103.12,103.1,94.64,94.64,41.729053354563824,-5.981143425100381,-0.8660254037844388,-0.4999999999999997,53.50547189896167,73.67858478544066,0.979504439932438,0.5399814577976982,0.5312474732319372,42.21,42.58,39.28,39.69,6.51,19.79,19.66,23366.02020955698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,49,False,False,True,False,False,False,False,74739.0,17.801873702318503,13.685745709882156,1.664142266574438,1.5058123336208311,67644.0,67644.0,19698.0,74739.0,74739.0,426.9073537106271,472.198961782314,503.1533469407709,467.419887477904,31.3101957229898,0.7071694806567284,0.327972974655792,-0.025506954292787033
True,False,False,322.46197756652015,343.6455783519455,16.915458095426075,201.66021977934412,1.3609301090240478,1.3741370141506195,1,0,0,93.62,93.94,102.5,102.55,114.77,115.29,110.33,110.63,97.07,97.58,104.09,103.7,103.12,103.1,94.64,94.64,41.62435397797469,-1.0657427219088509,-0.8660254037844388,-0.4999999999999997,86.19362240998912,66.76077410236104,0.9710665741936088,0.8405387958970775,0.9374614815994504,42.21,42.58,39.28,39.69,6.51,19.79,19.66,23144.543424075327,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,50,False,False,False,False,False,True,False,180476.0,20.69521864149882,15.479052650007516,1.98781720039461,1.979850157835276,180476.0,180476.0,22960.0,143022.0,143022.0,426.9073537106271,472.198961782314,503.1533469407709,467.419887477904,31.3101957229898,0.189772996362492,0.2310823337590005,-0.03287201811626932
False,False,True,322.46197756652015,343.6455783519455,16.915458095426075,201.66021977934412,1.3609301090240478,1.3741370141506195,1,0,0,93.62,93.94,102.5,102.55,114.77,115.29,110.33,110.63,97.07,97.58,104.09,103.7,103.12,103.1,94.64,94.64,41.62435397797469,-1.0657427219088509,-0.8660254037844388,-0.4999999999999997,86.19362240998912,66.76077410236104,0.974485626820786,0.8405387958970775,0.9374614815994504,42.21,42.58,39.28,39.69,6.51,19.79,19.66,23144.543424075327,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,50,False,False,False,False,False,True,False,143022.0,20.69521864149882,15.479052650007516,1.98781720039461,1.979850157835276,180476.0,180476.0,22960.0,143022.0,143022.0,426.9073537106271,472.198961782314,503.1533469407709,467.419887477904,31.3101957229898,0.1909838882622021,0.2316288903046749,-0.06408527408425224
True,False,False,322.46197756652015,343.6455783519455,16.915458095426075,334.7095896776094,1.3609301090240478,1.3741370141506195,1,0,0,93.62,93.94,102.5,102.55,114.77,115.29,110.33,110.63,97.07,97.58,104.09,103.7,103.12,103.1,94.64,94.64,40.57229099491094,-4.945396998193062,-0.8660254037844388,-0.4999999999999997,38.120940104587206,66.51948701270038,0.7062287342702458,0.3422578769066524,0.5358825363228764,42.21,42.58,39.28,39.69,6.51,19.79,19.66,38414.61960729923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,True,False,False,True,False,False,False,51377.0,17.439288364200333,13.346898786263043,2.046349304495481,1.928269587061923,51377.0,51377.0,1591.0,38869.0,38869.0,426.9073537106271,472.198961782314,503.1533469407709,467.419887477904,31.3101957229898,0.8869237826171545,0.4670571137200413,0.006246549047394421
True,False,False,274.200300176396,313.75822312027634,29.39707651436869,155.59681733555922,1.3538330495357511,1.3609301090240478,0,0,0,93.73,93.62,102.2,102.5,114.1,114.77,109.07,110.33,97.3,97.07,103.98,104.09,102.85,103.12,94.64,94.64,38.82754835338438,-1.9795424083372128,-0.5000000000000004,-0.8660254037844385,25.83345413367764,53.5825391462099,0.4129506494607299,0.2763421738489468,0.6974260969135406,41.82,42.21,38.62,39.28,6.5,19.46,19.79,17753.596857987308,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,True,161410.0,24.229568307079536,21.288691078406394,1.1425562108695992,1.351378899403446,161410.0,161410.0,13800.0,68680.0,68680.0,396.76763914231645,426.9073537106271,472.198961782314,431.9579848784192,31.00110498245182,1.0785099225674262,0.5865942097021322,-0.054834884291295585
False,False,True,274.200300176396,313.75822312027634,29.39707651436869,147.64979523829717,1.3538330495357511,1.3609301090240478,0,0,0,93.73,93.62,102.2,102.5,114.1,114.77,109.07,110.33,97.3,97.07,103.98,104.09,102.85,103.12,94.64,94.64,38.7115002185918,-6.14120145448277,-0.5000000000000004,-0.8660254037844385,8.061245875765144,16.09892849055413,0.7221564829680154,0.109531450324908,0.2386588458904145,41.82,42.21,38.62,39.28,6.5,19.46,19.79,16846.841636689707,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,False,False,True,False,False,84067.0,25.388952772328683,22.23280747309626,0.7870195968911362,0.884028045125882,43028.0,43028.0,41021.0,84067.0,84067.0,396.76763914231645,426.9073537106271,472.198961782314,431.9579848784192,31.00110498245182,1.0907198295530194,0.8874213741083062,-0.09895468940346171
True,False,False,274.200300176396,313.75822312027634,29.39707651436869,112.2646235502942,1.3538330495357511,1.3609301090240478,0,0,0,93.73,93.62,102.2,102.5,114.1,114.77,109.07,110.33,97.3,97.07,103.98,104.09,102.85,103.12,94.64,94.64,42.373325424482935,-3.58572216822109,-0.5000000000000004,-0.8660254037844385,72.37309006856428,76.62654582229182,0.8807222774773164,0.8086609050134084,0.9272329323253208,41.82,42.21,38.62,39.28,6.5,19.46,19.79,12809.393547088568,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,True,False,False,False,False,False,156674.0,17.51892090594359,16.017780330266035,1.4667187960749684,1.331010747365013,156674.0,156674.0,950.0,233607.0,233607.0,396.76763914231645,426.9073537106271,472.198961782314,431.9579848784192,31.00110498245182,0.8555059490486341,0.7395728037534404,-0.035409776015844614
False,False,True,274.200300176396,313.75822312027634,29.39707651436869,112.2646235502942,1.3538330495357511,1.3609301090240478,0,0,0,93.73,93.62,102.2,102.5,114.1,114.77,109.07,110.33,97.3,97.07,103.98,104.09,102.85,103.12,94.64,94.64,42.373325424482935,-3.58572216822109,-0.5000000000000004,-0.8660254037844385,72.37309006856428,76.62654582229182,0.8397253475431403,0.8086609050134084,0.9272329323253208,41.82,42.21,38.62,39.28,6.5,19.46,19.79,12809.393547088568,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,True,False,False,False,False,False,233607.0,17.51892090594359,16.017780330266035,1.4667187960749684,1.331010747365013,156674.0,156674.0,950.0,233607.0,233607.0,396.76763914231645,426.9073537106271,472.198961782314,431.9579848784192,31.00110498245182,0.8591077601678312,0.742232633847798,-0.07869361921890979
True,False,False,274.200300176396,313.75822312027634,29.39707651436869,255.2209442936476,1.3538330495357511,1.3609301090240478,0,0,0,93.73,93.62,102.2,102.5,114.1,114.77,109.07,110.33,97.3,97.07,103.98,104.09,102.85,103.12,94.64,94.64,38.92705458106916,-3.828832084144407,-0.5000000000000004,-0.8660254037844385,13.381236585699783,21.438167724725723,0.2290917654545586,0.2480815205098642,0.257401033897962,41.82,42.21,38.62,39.28,6.5,19.46,19.79,29120.70974390519,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,False,False,False,False,True,False,False,151069.0,25.33950844586766,22.28292343303922,0.8590099614216836,0.8667568780375096,151069.0,151069.0,7042.0,55003.0,55003.0,396.76763914231645,426.9073537106271,472.198961782314,431.9579848784192,31.00110498245182,1.1111163929162589,0.9199329204092715,-0.048058801115260626
True,False,False,274.200300176396,313.75822312027634,29.39707651436869,162.9199290807873,1.3538330495357511,1.3609301090240478,0,0,0,93.73,93.62,102.2,102.5,114.1,114.77,109.07,110.33,97.3,97.07,103.98,104.09,102.85,103.12,94.64,94.64,39.89900285015985,-2.1966999025851988,-0.5000000000000004,-0.8660254037844385,66.42561183834691,44.116272502641856,0.9483461657618644,0.4755110096337062,0.5400874798653026,41.82,42.21,38.62,39.28,6.5,19.46,19.79,18589.163908117836,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,False,False,False,False,False,False,True,284017.0,22.15434777114122,20.096545630218035,1.8478649442610653,1.817125737755665,284017.0,284017.0,1083.0,34654.0,34654.0,396.76763914231645,426.9073537106271,472.198961782314,431.9579848784192,31.00110498245182,0.6399622513338592,0.8127717692512587,-0.020822623973488323
False,False,True,274.200300176396,313.75822312027634,29.39707651436869,95.13363756623352,1.3538330495357511,1.3609301090240478,0,0,0,93.73,93.62,102.2,102.5,114.1,114.77,109.07,110.33,97.3,97.07,103.98,104.09,102.85,103.12,94.64,94.64,36.553875466007234,-5.760626178356707,-0.5000000000000004,-0.8660254037844385,1.0710337334356308,22.339512432652047,0.3015376916956055,0.016146279966332,0.248110710361971,41.82,42.21,38.62,39.28,6.5,19.46,19.79,10854.748046307244,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False,False,False,False,True,False,False,64418.0,23.955612582292108,21.950467715982345,1.010855595263848,0.9635060268279222,8163.0,8163.0,3343.0,64418.0,64418.0,396.76763914231645,426.9073537106271,472.198961782314,431.9579848784192,31.00110498245182,0.988104943020812,0.7684015058884448,-0.06522160469696517
False,False,True,274.200300176396,313.75822312027634,29.39707651436869,124.20981265596254,1.3538330495357511,1.3609301090240478,0,0,0,93.73,93.62,102.2,102.5,114.1,114.77,109.07,110.33,97.3,97.07,103.98,104.09,102.85,103.12,94.64,94.64,37.99485656902838,-4.809649093820608,-0.5000000000000004,-0.8660254037844385,1.6349554673124045,21.61296503267426,0.4860250167206297,0.0376333003162643,0.3389393192200993,41.82,42.21,38.62,39.28,6.5,19.46,19.79,14172.339624045324,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,False,False,False,False,True,False,False,86194.0,26.26906803040966,22.926377178061266,1.141998495317324,1.2101467958554073,8296.0,8296.0,7092.0,86194.0,86194.0,396.76763914231645,426.9073537106271,472.198961782314,431.9579848784192,31.00110498245182,1.092076538255461,0.8075235650147456,-0.06686671534697974
True,False,False,274.200300176396,313.75822312027634,29.39707651436869,242.5570192567739,1.3538330495357511,1.3609301090240478,0,0,0,93.73,93.62,102.2,102.5,114.1,114.77,109.07,110.33,97.3,97.07,103.98,104.09,102.85,103.12,94.64,94.64,40.81502276954275,-2.6227834118163096,-0.5000000000000004,-0.8660254037844385,102.3691646568344,62.3968978823945,1.463581208961484,0.899283276927215,0.8544053448435345,41.82,42.21,38.62,39.28,6.5,19.46,19.79,27675.7558971979,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,False,False,False,False,False,False,True,99624.0,20.266221863504622,18.63095847324612,1.899235386000618,1.830608213369078,99624.0,99624.0,3507.0,70431.0,70431.0,396.76763914231645,426.9073537106271,472.198961782314,431.9579848784192,31.00110498245182,0.2568206238090024,0.6456869102875549,-0.02993037959765185
True,False,False,274.200300176396,313.75822312027634,29.39707651436869,163.7408448393481,1.3538330495357511,1.3609301090240478,0,0,0,93.73,93.62,102.2,102.5,114.1,114.77,109.07,110.33,97.3,97.07,103.98,104.09,102.85,103.12,94.64,94.64,42.2055248468586,-0.0732915557486054,-0.5000000000000004,-0.8660254037844385,103.93405256742751,97.31312544444548,0.869012990214549,1.6692115888128958,1.3931246128860515,41.82,42.21,38.62,39.28,6.5,19.46,19.79,18682.83039616962,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,22,False,False,False,False,False,True,False,195931.0,19.811660548485246,18.80483375473695,4.147308947596351,4.1663667456538365,195931.0,195931.0,52431.0,51501.0,51501.0,396.76763914231645,426.9073537106271,472.198961782314,431.9579848784192,31.00110498245182,0.6464467621055946,0.6764533019963649,-0.03318964203755793
False,True,False,274.200300176396,313.75822312027634,29.39707651436869,103.72255758585952,1.3538330495357511,1.3609301090240478,0,0,0,93.73,93.62,102.2,102.5,114.1,114.77,109.07,110.33,97.3,97.07,103.98,104.09,102.85,103.12,94.64,94.64,42.62120907686903,-5.840390827031536,-0.5000000000000004,-0.8660254037844385,65.36210255956601,87.63812125694957,1.0,0.7140569548810185,1.1111903837020851,41.82,42.21,38.62,39.28,6.5,19.46,19.79,11834.743820546571,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,24,False,False,True,False,False,False,False,66508.0,17.44635775027268,15.171343506474049,2.3159145794485134,2.144718170750988,21451.0,21451.0,66508.0,62771.0,62771.0,396.76763914231645,426.9073537106271,472.198961782314,431.9579848784192,31.00110498245182,1.0201187620700327,0.7132652279467425,-0.05139930326041129
True,False,False,274.200300176396,313.75822312027634,29.39707651436869,104.76521256783712,1.3538330495357511,1.3609301090240478,0,0,0,93.73,93.62,102.2,102.5,114.1,114.77,109.07,110.33,97.3,97.07,103.98,104.09,102.85,103.12,94.64,94.64,42.04675759200456,1.0488463690274432,-0.5000000000000004,-0.8660254037844385,131.41338799330777,144.6466805827733,1.1602336055373046,1.830217300567772,2.0427287341836866,41.82,42.21,38.62,39.28,6.5,19.46,19.79,11953.710753990215,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,25,False,False,False,False,False,True,False,109902.0,19.19679220986073,17.91190127808194,4.594276085509186,4.313167256519351,109902.0,109902.0,29934.0,48973.0,48973.0,396.76763914231645,426.9073537106271,472.198961782314,431.9579848784192,31.00110498245182,0.2668835800343639,0.0574670786812068,-0.05208988211206907
True,False,False,274.200300176396,313.75822312027634,29.39707651436869,123.90468733946132,1.3538330495357511,1.3609301090240478,0,0,0,93.73,93.62,102.2,102.5,114.1,114.77,109.07,110.33,97.3,97.07,103.98,104.09,102.85,103.12,94.64,94.64,42.66967995255984,-1.6460051443046988,-0.5000000000000004,-0.8660254037844385,132.0936356301842,95.73983422693102,1.3140399144561363,1.7271897517590835,1.246514629558923,41.82,42.21,38.62,39.28,6.5,19.46,19.79,14137.524825432536,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,31,False,True,False,False,False,False,False,94510.0,18.412747662134624,17.587518563992496,2.001552622405863,2.0319479825681035,94510.0,94510.0,20995.0,72233.0,72233.0,396.76763914231645,426.9073537106271,472.198961782314,431.9579848784192,31.00110498245182,0.4713672351128156,0.7579404213890205,-0.04466093104590669
False,False,True,274.200300176396,313.75822312027634,29.39707651436869,123.90468733946132,1.3538330495357511,1.3609301090240478,0,0,0,93.73,93.62,102.2,102.5,114.1,114.77,109.07,110.33,97.3,97.07,103.98,104.09,102.85,103.12,94.64,94.64,42.66967995255984,-1.6460051443046988,-0.5000000000000004,-0.8660254037844385,132.0936356301842,95.73983422693102,1.4276578782614682,1.7271897517590835,1.246514629558923,41.82,42.21,38.62,39.28,6.5,19.46,19.79,14137.524825432536,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,31,False,True,False,False,False,False,False,72233.0,18.412747662134624,17.587518563992496,2.001552622405863,2.0319479825681035,94510.0,94510.0,20995.0,72233.0,72233.0,396.76763914231645,426.9073537106271,472.198961782314,431.9579848784192,31.00110498245182,0.4692857264829089,0.7551323370837155,-0.04473382979492052
True,False,False,274.200300176396,313.75822312027634,29.39707651436869,134.68033296505078,1.3538330495357511,1.3609301090240478,0,0,0,93.73,93.62,102.2,102.5,114.1,114.77,109.07,110.33,97.3,97.07,103.98,104.09,102.85,103.12,94.64,94.64,42.3738443520044,-4.53671219321823,-0.5000000000000004,-0.8660254037844385,59.61537848319298,72.95524690083197,0.7550043405736055,0.603941244934384,0.8557678593288799,41.82,42.21,38.62,39.28,6.5,19.46,19.79,15367.025991312294,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,34,False,False,False,True,False,False,False,135205.0,18.32470447094991,16.599343821690102,1.859536527156008,1.942078440206724,135205.0,135205.0,4616.0,125876.0,125876.0,396.76763914231645,426.9073537106271,472.198961782314,431.9579848784192,31.00110498245182,0.9173943997111992,0.6859209313396081,-0.046724740664949034
False,False,True,274.200300176396,313.75822312027634,29.39707651436869,134.68033296505078,1.3538330495357511,1.3609301090240478,0,0,0,93.73,93.62,102.2,102.5,114.1,114.77,109.07,110.33,97.3,97.07,103.98,104.09,102.85,103.12,94.64,94.64,42.3738443520044,-4.53671219321823,-0.5000000000000004,-0.8660254037844385,59.61537848319298,72.95524690083197,0.7944914735872387,0.603941244934384,0.8557678593288799,41.82,42.21,38.62,39.28,6.5,19.46,19.79,15367.025991312294,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,34,False,False,False,True,False,False,False,125876.0,18.32470447094991,16.599343821690102,1.859536527156008,1.942078440206724,135205.0,135205.0,4616.0,125876.0,125876.0,396.76763914231645,426.9073537106271,472.198961782314,431.9579848784192,31.00110498245182,0.9133688825362992,0.6834912615875124,-0.06039744304639102
False,False,True,274.200300176396,313.75822312027634,29.39707651436869,306.26633177537485,1.3538330495357511,1.3609301090240478,0,0,0,93.73,93.62,102.2,102.5,114.1,114.77,109.07,110.33,97.3,97.07,103.98,104.09,102.85,103.12,94.64,94.64,40.806833271773385,-6.065516027141592,-0.5000000000000004,-0.8660254037844385,40.98545670739204,24.95474762555243,1.0578465117107718,0.3451272457235206,0.3713550185090596,41.82,42.21,38.62,39.28,6.5,19.46,19.79,34944.98845557027,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,37,False,False,True,False,False,False,False,76722.0,20.95567748108106,18.03990692894394,0.9565367561911464,0.8875719696845809,41788.0,41788.0,18300.0,76722.0,76722.0,396.76763914231645,426.9073537106271,472.198961782314,431.9579848784192,31.00110498245182,0.9162998550506972,0.9324867330941012,-0.07406671665715248
