week_start,EUR_USD
2018-12-10,1.1400948762893677
2018-12-17,1.1305949687957764
2018-12-24,1.1372811794281006
2018-12-31,1.1439945697784424
2019-01-07,1.1410444974899292
2019-01-14,1.146013617515564
2019-01-21,1.1365574598312378
2019-01-28,1.1413049697875977
2019-02-04,1.1455278396606445
2019-02-11,1.1324259042739868
2019-02-18,1.1298030614852905
2019-02-25,1.1342240571975708
2019-03-04,1.1375917196273804
2019-03-11,1.1232421398162842
2019-03-18,1.1319772005081177
2019-03-25,1.129586100578308
2019-04-01,1.1223849058151245
2019-04-08,1.121956706047058
2019-04-15,1.1305055618286133
2019-04-22,1.1244546175003052
2019-04-29,1.1150261163711548
2019-05-06,1.1185808181762695
2019-05-13,1.1236460208892822
2019-05-20,1.1165324449539185
2019-05-27,1.1209630966186523
2019-06-03,1.1174057722091675
2019-06-10,1.1320157051086426
2019-06-17,1.1217050552368164
2019-06-24,1.1384724378585815
2019-07-01,1.1364928483963013
2019-07-08,1.1227376461029053
2019-07-15,1.1272051334381104
2019-07-22,1.1218308210372925
2019-07-29,1.1132138967514038
2019-08-05,1.1108025312423706
2019-08-12,1.1208499670028687
2019-08-19,1.109385371208191
2019-08-26,1.1143054962158203
2019-09-02,1.0991789102554321
2019-09-09,1.1020619869232178
2019-09-16,1.1083402633666992
2019-09-23,1.1019041538238525
2019-09-30,1.0942714214324951
2019-10-07,1.098659634590149
2019-10-14,1.1030004024505615
2019-10-21,1.1155734062194824
2019-10-28,1.1084262132644653
2019-11-04,1.1166571378707886
2019-11-11,1.102244257926941
2019-11-18,1.105509877204895
2019-11-25,1.1022562980651855
2019-12-02,1.1019041538238525
2019-12-09,1.105888843536377
2019-12-16,1.1124460697174072
2019-12-23,1.1079840660095215
2019-12-30,1.1182304620742798
2020-01-06,1.1161960363388062
2020-01-13,1.1116669178009033
2020-01-20,1.1094592809677124
2020-01-27,1.1025358438491821
2020-02-03,1.1089794635772705
2020-02-10,1.0949305295944214
2020-02-17,1.0841753482818604
2020-02-24,1.0839051008224487
2020-03-02,1.1051311492919922
2020-03-09,1.1386020183563232
2020-03-16,1.115536093711853
2020-03-23,1.0694386959075928
2020-03-30,1.113908290863037
2020-04-06,1.0806955099105835
2020-04-13,1.0932666063308716
2020-04-20,1.0866966247558594
2020-04-27,1.08236825466156
2020-05-04,1.0959625244140625
2020-05-11,1.0839520692825317
2020-05-18,1.0821340084075928
2020-05-25,1.0907801389694214
2020-06-01,1.1118524074554443
2020-06-08,1.1319515705108643
2020-06-15,1.1252011060714722
2020-06-22,1.1177555322647095
2020-06-29,1.1225864887237549
2020-07-06,1.1247202157974243
2020-07-13,1.1310042142868042
2020-07-20,1.1442956924438477
2020-07-27,1.1652567386627197
2020-08-03,1.1782310009002686
2020-08-10,1.1782727241516113
2020-08-17,1.1852554082870483
2020-08-24,1.1798018217086792
2020-08-31,1.1918240785598755
2020-09-07,1.183445930480957
2020-09-14,1.1842728853225708
