date,source,dataset,subseries,value,unit,notes
2006-05-29,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-06-01,INE,CPI,01.1.2.3,64.21,index,table_id=76128
2006-06-01,INE,CPI,01.1.2.3,0.3,index,table_id=76128
2006-06-01,INE,CPI,01.1.2.3,2.2,index,table_id=76128
2006-06-01,INE,CPI,01.1.2.3,1.8,index,table_id=76128
2006-06-01,INE,CPI,01.1.2.5,60.515,index,table_id=76128
2006-06-01,INE,CPI,01.1.2.5,-0.3,index,table_id=76128
2006-06-01,INE,CPI,01.1.2.5,2.6,index,table_id=76128
2006-06-01,INE,CPI,01.1.2.5,1.4,index,table_id=76128
2006-06-05,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-06-12,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-06-19,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-06-26,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-07-01,INE,CPI,01.1.2.3,64.404,index,table_id=76128
2006-07-01,INE,CPI,01.1.2.3,0.3,index,table_id=76128
2006-07-01,INE,CPI,01.1.2.3,2.4,index,table_id=76128
2006-07-01,INE,CPI,01.1.2.3,2.1,index,table_id=76128
2006-07-01,INE,CPI,01.1.2.5,60.518,index,table_id=76128
2006-07-01,INE,CPI,01.1.2.5,0.0,index,table_id=76128
2006-07-01,INE,CPI,01.1.2.5,2.6,index,table_id=76128
2006-07-01,INE,CPI,01.1.2.5,1.5,index,table_id=76128
2006-07-03,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-07-10,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-07-17,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-07-24,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-07-31,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-08-01,INE,CPI,01.1.2.3,64.595,index,table_id=76128
2006-08-01,INE,CPI,01.1.2.3,0.3,index,table_id=76128
2006-08-01,INE,CPI,01.1.2.3,2.4,index,table_id=76128
2006-08-01,INE,CPI,01.1.2.3,2.4,index,table_id=76128
2006-08-01,INE,CPI,01.1.2.5,60.581,index,table_id=76128
2006-08-01,INE,CPI,01.1.2.5,0.1,index,table_id=76128
2006-08-01,INE,CPI,01.1.2.5,2.9,index,table_id=76128
2006-08-01,INE,CPI,01.1.2.5,1.6,index,table_id=76128
2006-08-07,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-08-14,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-08-21,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-08-28,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-09-01,INE,CPI,01.1.2.3,64.857,index,table_id=76128
2006-09-01,INE,CPI,01.1.2.3,0.4,index,table_id=76128
2006-09-01,INE,CPI,01.1.2.3,2.9,index,table_id=76128
2006-09-01,INE,CPI,01.1.2.3,2.8,index,table_id=76128
2006-09-01,INE,CPI,01.1.2.5,60.63,index,table_id=76128
2006-09-01,INE,CPI,01.1.2.5,0.1,index,table_id=76128
2006-09-01,INE,CPI,01.1.2.5,2.2,index,table_id=76128
2006-09-01,INE,CPI,01.1.2.5,1.6,index,table_id=76128
2006-09-04,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-09-11,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-09-18,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-09-25,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-10-01,INE,CPI,01.1.2.3,64.959,index,table_id=76128
2006-10-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2006-10-01,INE,CPI,01.1.2.3,2.9,index,table_id=76128
2006-10-01,INE,CPI,01.1.2.3,3.0,index,table_id=76128
2006-10-01,INE,CPI,01.1.2.5,60.904,index,table_id=76128
2006-10-01,INE,CPI,01.1.2.5,0.5,index,table_id=76128
2006-10-01,INE,CPI,01.1.2.5,2.8,index,table_id=76128
2006-10-01,INE,CPI,01.1.2.5,2.1,index,table_id=76128
2006-10-02,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-10-09,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-10-16,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-10-23,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-10-30,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-11-01,INE,CPI,01.1.2.3,65.099,index,table_id=76128
2006-11-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2006-11-01,INE,CPI,01.1.2.3,3.4,index,table_id=76128
2006-11-01,INE,CPI,01.1.2.3,3.2,index,table_id=76128
2006-11-01,INE,CPI,01.1.2.5,61.106,index,table_id=76128
2006-11-01,INE,CPI,01.1.2.5,0.3,index,table_id=76128
2006-11-01,INE,CPI,01.1.2.5,3.1,index,table_id=76128
2006-11-01,INE,CPI,01.1.2.5,2.4,index,table_id=76128
2006-11-06,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-11-13,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-11-20,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-11-27,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-12-01,INE,CPI,01.1.2.3,65.198,index,table_id=76128
2006-12-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2006-12-01,INE,CPI,01.1.2.3,3.4,index,table_id=76128
2006-12-01,INE,CPI,01.1.2.3,3.4,index,table_id=76128
2006-12-01,INE,CPI,01.1.2.5,61.401,index,table_id=76128
2006-12-01,INE,CPI,01.1.2.5,0.5,index,table_id=76128
2006-12-01,INE,CPI,01.1.2.5,2.9,index,table_id=76128
2006-12-01,INE,CPI,01.1.2.5,2.9,index,table_id=76128
2006-12-04,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-12-11,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-12-18,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2006-12-25,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-01-01,INE,CPI,01.1.2.3,65.423,index,table_id=76128
2007-01-01,INE,CPI,01.1.2.3,0.3,index,table_id=76128
2007-01-01,INE,CPI,01.1.2.3,3.4,index,table_id=76128
2007-01-01,INE,CPI,01.1.2.3,0.3,index,table_id=76128
2007-01-01,INE,CPI,01.1.2.5,61.526,index,table_id=76128
2007-01-01,INE,CPI,01.1.2.5,0.2,index,table_id=76128
2007-01-01,INE,CPI,01.1.2.5,2.9,index,table_id=76128
2007-01-01,INE,CPI,01.1.2.5,0.2,index,table_id=76128
2007-01-01,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-01-08,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-01-15,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-01-22,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-01-29,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-02-01,INE,CPI,01.1.2.3,65.936,index,table_id=76128
2007-02-01,INE,CPI,01.1.2.3,0.8,index,table_id=76128
2007-02-01,INE,CPI,01.1.2.3,4.1,index,table_id=76128
2007-02-01,INE,CPI,01.1.2.3,1.1,index,table_id=76128
2007-02-01,INE,CPI,01.1.2.5,61.63,index,table_id=76128
2007-02-01,INE,CPI,01.1.2.5,0.2,index,table_id=76128
2007-02-01,INE,CPI,01.1.2.5,3.0,index,table_id=76128
2007-02-01,INE,CPI,01.1.2.5,0.4,index,table_id=76128
2007-02-05,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-02-12,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-02-19,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-02-26,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-03-01,INE,CPI,01.1.2.3,66.232,index,table_id=76128
2007-03-01,INE,CPI,01.1.2.3,0.4,index,table_id=76128
2007-03-01,INE,CPI,01.1.2.3,4.1,index,table_id=76128
2007-03-01,INE,CPI,01.1.2.3,1.6,index,table_id=76128
2007-03-01,INE,CPI,01.1.2.5,61.504,index,table_id=76128
2007-03-01,INE,CPI,01.1.2.5,-0.2,index,table_id=76128
2007-03-01,INE,CPI,01.1.2.5,2.2,index,table_id=76128
2007-03-01,INE,CPI,01.1.2.5,0.2,index,table_id=76128
2007-03-05,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-03-12,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-03-19,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-03-26,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-04-01,INE,CPI,01.1.2.3,66.457,index,table_id=76128
2007-04-01,INE,CPI,01.1.2.3,0.3,index,table_id=76128
2007-04-01,INE,CPI,01.1.2.3,4.2,index,table_id=76128
2007-04-01,INE,CPI,01.1.2.3,1.9,index,table_id=76128
2007-04-01,INE,CPI,01.1.2.5,61.813,index,table_id=76128
2007-04-01,INE,CPI,01.1.2.5,0.5,index,table_id=76128
2007-04-01,INE,CPI,01.1.2.5,2.1,index,table_id=76128
2007-04-01,INE,CPI,01.1.2.5,0.7,index,table_id=76128
2007-04-02,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-04-09,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-04-16,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-04-23,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-04-30,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-05-01,INE,CPI,01.1.2.3,66.697,index,table_id=76128
2007-05-01,INE,CPI,01.1.2.3,0.4,index,table_id=76128
2007-05-01,INE,CPI,01.1.2.3,4.2,index,table_id=76128
2007-05-01,INE,CPI,01.1.2.3,2.3,index,table_id=76128
2007-05-01,INE,CPI,01.1.2.5,62.054,index,table_id=76128
2007-05-01,INE,CPI,01.1.2.5,0.4,index,table_id=76128
2007-05-01,INE,CPI,01.1.2.5,2.3,index,table_id=76128
2007-05-01,INE,CPI,01.1.2.5,1.1,index,table_id=76128
2007-05-07,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-05-14,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-05-21,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-05-28,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-06-01,INE,CPI,01.1.2.3,66.843,index,table_id=76128
2007-06-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2007-06-01,INE,CPI,01.1.2.3,4.1,index,table_id=76128
2007-06-01,INE,CPI,01.1.2.3,2.5,index,table_id=76128
2007-06-01,INE,CPI,01.1.2.5,61.888,index,table_id=76128
2007-06-01,INE,CPI,01.1.2.5,-0.3,index,table_id=76128
2007-06-01,INE,CPI,01.1.2.5,2.3,index,table_id=76128
2007-06-01,INE,CPI,01.1.2.5,0.8,index,table_id=76128
2007-06-04,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-06-11,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-06-18,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-06-25,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-07-01,INE,CPI,01.1.2.3,66.942,index,table_id=76128
2007-07-01,INE,CPI,01.1.2.3,0.1,index,table_id=76128
2007-07-01,INE,CPI,01.1.2.3,3.9,index,table_id=76128
2007-07-01,INE,CPI,01.1.2.3,2.7,index,table_id=76128
2007-07-01,INE,CPI,01.1.2.5,61.56,index,table_id=76128
2007-07-01,INE,CPI,01.1.2.5,-0.5,index,table_id=76128
2007-07-01,INE,CPI,01.1.2.5,1.7,index,table_id=76128
2007-07-01,INE,CPI,01.1.2.5,0.3,index,table_id=76128
2007-07-02,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-07-09,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-07-16,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-07-23,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-07-30,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-08-01,INE,CPI,01.1.2.3,67.103,index,table_id=76128
2007-08-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2007-08-01,INE,CPI,01.1.2.3,3.9,index,table_id=76128
2007-08-01,INE,CPI,01.1.2.3,2.9,index,table_id=76128
2007-08-01,INE,CPI,01.1.2.5,61.673,index,table_id=76128
2007-08-01,INE,CPI,01.1.2.5,0.2,index,table_id=76128
2007-08-01,INE,CPI,01.1.2.5,1.8,index,table_id=76128
2007-08-01,INE,CPI,01.1.2.5,0.4,index,table_id=76128
2007-08-06,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-08-13,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-08-20,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-08-27,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-09-01,INE,CPI,01.1.2.3,67.219,index,table_id=76128
2007-09-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2007-09-01,INE,CPI,01.1.2.3,3.6,index,table_id=76128
2007-09-01,INE,CPI,01.1.2.3,3.1,index,table_id=76128
2007-09-01,INE,CPI,01.1.2.5,61.647,index,table_id=76128
2007-09-01,INE,CPI,01.1.2.5,0.0,index,table_id=76128
2007-09-01,INE,CPI,01.1.2.5,1.7,index,table_id=76128
2007-09-01,INE,CPI,01.1.2.5,0.4,index,table_id=76128
2007-09-03,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-09-10,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-09-17,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-09-24,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-10-01,INE,CPI,01.1.2.3,67.333,index,table_id=76128
2007-10-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2007-10-01,INE,CPI,01.1.2.3,3.7,index,table_id=76128
2007-10-01,INE,CPI,01.1.2.3,3.3,index,table_id=76128
2007-10-01,INE,CPI,01.1.2.5,62.406,index,table_id=76128
2007-10-01,INE,CPI,01.1.2.5,1.2,index,table_id=76128
2007-10-01,INE,CPI,01.1.2.5,2.5,index,table_id=76128
2007-10-01,INE,CPI,01.1.2.5,1.6,index,table_id=76128
2007-10-01,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-10-08,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-10-15,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-10-22,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-10-29,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-11-01,INE,CPI,01.1.2.3,67.351,index,table_id=76128
2007-11-01,INE,CPI,01.1.2.3,0.0,index,table_id=76128
2007-11-01,INE,CPI,01.1.2.3,3.5,index,table_id=76128
2007-11-01,INE,CPI,01.1.2.3,3.3,index,table_id=76128
2007-11-01,INE,CPI,01.1.2.5,62.733,index,table_id=76128
2007-11-01,INE,CPI,01.1.2.5,0.5,index,table_id=76128
2007-11-01,INE,CPI,01.1.2.5,2.7,index,table_id=76128
2007-11-01,INE,CPI,01.1.2.5,2.2,index,table_id=76128
2007-11-05,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-11-12,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-11-19,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-11-26,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-12-01,INE,CPI,01.1.2.3,67.593,index,table_id=76128
2007-12-01,INE,CPI,01.1.2.3,0.4,index,table_id=76128
2007-12-01,INE,CPI,01.1.2.3,3.7,index,table_id=76128
2007-12-01,INE,CPI,01.1.2.3,3.7,index,table_id=76128
2007-12-01,INE,CPI,01.1.2.5,62.94,index,table_id=76128
2007-12-01,INE,CPI,01.1.2.5,0.3,index,table_id=76128
2007-12-01,INE,CPI,01.1.2.5,2.5,index,table_id=76128
2007-12-01,INE,CPI,01.1.2.5,2.5,index,table_id=76128
2007-12-03,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-12-10,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-12-17,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-12-24,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2007-12-31,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-01-01,INE,CPI,01.1.2.3,67.779,index,table_id=76128
2008-01-01,INE,CPI,01.1.2.3,0.3,index,table_id=76128
2008-01-01,INE,CPI,01.1.2.3,3.6,index,table_id=76128
2008-01-01,INE,CPI,01.1.2.3,0.3,index,table_id=76128
2008-01-01,INE,CPI,01.1.2.5,63.414,index,table_id=76128
2008-01-01,INE,CPI,01.1.2.5,0.8,index,table_id=76128
2008-01-01,INE,CPI,01.1.2.5,3.1,index,table_id=76128
2008-01-01,INE,CPI,01.1.2.5,0.8,index,table_id=76128
2008-01-07,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-01-14,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-01-21,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-01-28,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-02-01,INE,CPI,01.1.2.3,68.174,index,table_id=76128
2008-02-01,INE,CPI,01.1.2.3,0.6,index,table_id=76128
2008-02-01,INE,CPI,01.1.2.3,3.4,index,table_id=76128
2008-02-01,INE,CPI,01.1.2.3,0.9,index,table_id=76128
2008-02-01,INE,CPI,01.1.2.5,63.911,index,table_id=76128
2008-02-01,INE,CPI,01.1.2.5,0.8,index,table_id=76128
2008-02-01,INE,CPI,01.1.2.5,3.7,index,table_id=76128
2008-02-01,INE,CPI,01.1.2.5,1.5,index,table_id=76128
2008-02-04,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-02-11,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-02-18,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-02-25,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-03-01,INE,CPI,01.1.2.3,68.25,index,table_id=76128
2008-03-01,INE,CPI,01.1.2.3,0.1,index,table_id=76128
2008-03-01,INE,CPI,01.1.2.3,3.0,index,table_id=76128
2008-03-01,INE,CPI,01.1.2.3,1.0,index,table_id=76128
2008-03-01,INE,CPI,01.1.2.5,63.61,index,table_id=76128
2008-03-01,INE,CPI,01.1.2.5,-0.5,index,table_id=76128
2008-03-01,INE,CPI,01.1.2.5,3.4,index,table_id=76128
2008-03-01,INE,CPI,01.1.2.5,1.1,index,table_id=76128
2008-03-03,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-03-10,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-03-17,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-03-24,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-03-31,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-04-01,INE,CPI,01.1.2.3,68.625,index,table_id=76128
2008-04-01,INE,CPI,01.1.2.3,0.6,index,table_id=76128
2008-04-01,INE,CPI,01.1.2.3,3.3,index,table_id=76128
2008-04-01,INE,CPI,01.1.2.3,1.5,index,table_id=76128
2008-04-01,INE,CPI,01.1.2.5,64.373,index,table_id=76128
2008-04-01,INE,CPI,01.1.2.5,1.2,index,table_id=76128
2008-04-01,INE,CPI,01.1.2.5,4.1,index,table_id=76128
2008-04-01,INE,CPI,01.1.2.5,2.3,index,table_id=76128
2008-04-07,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-04-14,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-04-21,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-04-28,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-05-01,INE,CPI,01.1.2.3,69.034,index,table_id=76128
2008-05-01,INE,CPI,01.1.2.3,0.6,index,table_id=76128
2008-05-01,INE,CPI,01.1.2.3,3.5,index,table_id=76128
2008-05-01,INE,CPI,01.1.2.3,2.1,index,table_id=76128
2008-05-01,INE,CPI,01.1.2.5,64.478,index,table_id=76128
2008-05-01,INE,CPI,01.1.2.5,0.2,index,table_id=76128
2008-05-01,INE,CPI,01.1.2.5,3.9,index,table_id=76128
2008-05-01,INE,CPI,01.1.2.5,2.4,index,table_id=76128
2008-05-05,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-05-12,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-05-19,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-05-26,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-06-01,INE,CPI,01.1.2.3,69.051,index,table_id=76128
2008-06-01,INE,CPI,01.1.2.3,0.0,index,table_id=76128
2008-06-01,INE,CPI,01.1.2.3,3.3,index,table_id=76128
2008-06-01,INE,CPI,01.1.2.3,2.2,index,table_id=76128
2008-06-01,INE,CPI,01.1.2.5,64.854,index,table_id=76128
2008-06-01,INE,CPI,01.1.2.5,0.6,index,table_id=76128
2008-06-01,INE,CPI,01.1.2.5,4.8,index,table_id=76128
2008-06-01,INE,CPI,01.1.2.5,3.0,index,table_id=76128
2008-06-02,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-06-09,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-06-16,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-06-23,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-06-30,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-07-01,INE,CPI,01.1.2.3,69.131,index,table_id=76128
2008-07-01,INE,CPI,01.1.2.3,0.1,index,table_id=76128
2008-07-01,INE,CPI,01.1.2.3,3.3,index,table_id=76128
2008-07-01,INE,CPI,01.1.2.3,2.3,index,table_id=76128
2008-07-01,INE,CPI,01.1.2.5,65.075,index,table_id=76128
2008-07-01,INE,CPI,01.1.2.5,0.3,index,table_id=76128
2008-07-01,INE,CPI,01.1.2.5,5.7,index,table_id=76128
2008-07-01,INE,CPI,01.1.2.5,3.4,index,table_id=76128
2008-07-07,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-07-14,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-07-21,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-07-28,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2008-08-01,INE,CPI,01.1.2.3,69.287,index,table_id=76128
2008-08-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2008-08-01,INE,CPI,01.1.2.3,3.3,index,table_id=76128
2008-08-01,INE,CPI,01.1.2.3,2.5,index,table_id=76128
